mes,marca,segmento,division,familia,fuente,unidades,share,bajo,alto,metodo,share_mercado,interno
2027-05,NETA,SUV,SIN DEFINIR,U,Modelo estadístico,2.3641987970939433,0.005475158523156813,10.336010965818238,59.5019009653861,Promedio estacional 3 años + Tendencia reciente estacional,0.00037069731429247694,False
2027-05,NETA,SUV,SIN DEFINIR,X,Modelo estadístico,7.8504959173314095,0.005475158523156813,10.336010965818238,59.5019009653861,Promedio estacional 3 años + Tendencia reciente estacional,0.001230927685098205,False
2027-05,NIO,AUTOMOVILES,HB,FIREFLY,Modelo estadístico,6.363110669796904,0.0015032446340080545,2.837827061207387,16.3366801091128,Estacional último año + Tendencia reciente estacional,0.0009977113763609568,False
2027-05,NIO,AUTOMOVILES,SD,ET5T,Modelo estadístico,0.3338923974313103,0.0015032446340080545,2.837827061207387,16.3366801091128,Estacional último año + Tendencia reciente estacional,5.235304879716713e-05,False
2027-05,NIO,SUV,LARGE,L90,Modelo estadístico,0.2971314557704204,0.0015032446340080545,2.837827061207387,16.3366801091128,Estacional último año + Tendencia reciente estacional,4.658907397351662e-05,False
2027-05,NIO,SUV,MEDIUM,L60,Modelo estadístico,1.3310713557579972,0.0015032446340080545,2.837827061207387,16.3366801091128,Estacional último año + Tendencia reciente estacional,0.0002087068893350465,False
2027-05,NIO,SUV,SIN DEFINIR,EC6,Modelo estadístico,0.07540742243441612,0.0015032446340080545,2.837827061207387,16.3366801091128,Estacional último año + Tendencia reciente estacional,1.1823594956784668e-05,False
2027-05,NIO,SUV,SIN DEFINIR,ES6,Modelo estadístico,0.8508623474250988,0.0015032446340080545,2.837827061207387,16.3366801091128,Estacional último año + Tendencia reciente estacional,0.0001334119564779321,False
2027-05,NIO,SUV,SIN DEFINIR,ES8,Modelo estadístico,0.16788896827197328,0.0015032446340080545,2.837827061207387,16.3366801091128,Estacional último año + Tendencia reciente estacional,2.6324347053325386e-05,False
2027-05,NIO,SUV,SMALL,EL6,Modelo estadístico,0.16788896827197328,0.0015032446340080545,2.837827061207387,16.3366801091128,Estacional último año + Tendencia reciente estacional,2.6324347053325386e-05,False
2027-05,NISSAN,AUTOMOVILES,HB,LEAF EV,Modelo estadístico,0.40150708276720065,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,6.295477243037205e-05,False
2027-05,NISSAN,AUTOMOVILES,HB,MARCH,Modelo estadístico,1.4193730635294357,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,0.00022255225883550765,False
2027-05,NISSAN,AUTOMOVILES,SD,GT-R,Modelo estadístico,0.0601574211591804,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,9.432453178590922e-06,False
2027-05,NISSAN,AUTOMOVILES,SD,N7,Modelo estadístico,0.06740212064199266,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,1.0568394303523273e-05,False
2027-05,NISSAN,AUTOMOVILES,SD,SENTRA,Modelo estadístico,2.847235528068308,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,0.0004464356232269517,False
2027-05,NISSAN,AUTOMOVILES,SD,VERSA,Modelo estadístico,6.788601124683135,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,0.0010644266496608538,False
2027-05,NISSAN,MICROBUS,SIN DEFINIR,URVAN,Modelo estadístico,8.746286314242921,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,0.0013713841876191706,False
2027-05,NISSAN,PANEL,SIN DEFINIR,URVAN,Modelo estadístico,0.16356357578851488,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,2.5646142082216443e-05,False
2027-05,NISSAN,PICK-UP,MEDIUM,FRONTIER,Modelo estadístico,140.5245066693975,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,0.02203370430551446,False
2027-05,NISSAN,PICK-UP,MEDIUM,FRONTIER PHEV,Modelo estadístico,0.06740212064199266,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,1.0568394303523273e-05,False
2027-05,NISSAN,SUV,MEDIUM,ARMADA,Modelo estadístico,0.06740212064199266,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,1.0568394303523273e-05,False
2027-05,NISSAN,SUV,MEDIUM,PATHFINDER,Modelo estadístico,6.260277525672181,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,0.0009815875333092884,False
2027-05,NISSAN,SUV,MEDIUM,PATROL,Modelo estadístico,0.013997236498891603,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,2.1947130605233836e-06,False
2027-05,NISSAN,SUV,SIN DEFINIR,ARIYA,Modelo estadístico,0.026497554120449955,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,4.154714975679791e-06,False
2027-05,NISSAN,SUV,SIN DEFINIR,KAIT,Modelo estadístico,11.490301836952971,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,0.0018016353094350759,False
2027-05,NISSAN,SUV,SIN DEFINIR,KICKS,Modelo estadístico,111.97227493149455,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,0.017556823750754378,False
2027-05,NISSAN,SUV,SIN DEFINIR,MAGNITE,Modelo estadístico,60.545133798286116,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,0.00949324503510079,False
2027-05,NISSAN,SUV,SIN DEFINIR,QASHQAI,Modelo estadístico,35.709094141315546,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,0.005599049162140701,False
2027-05,NISSAN,SUV,SIN DEFINIR,QASHQAI E-POWER,Modelo estadístico,0.06740212064199266,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,1.0568394303523273e-05,False
2027-05,NISSAN,SUV,SIN DEFINIR,X-TRAIL,Modelo estadístico,37.729115001074796,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,0.005915780694382395,False
2027-05,NISSAN,SUV,SIN DEFINIR,X-TRAIL E-POWER,Modelo estadístico,56.30639350438045,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,0.008828626795354812,False
2027-05,NISSAN,SUV,SMALL,TERRA,Modelo estadístico,0.12080700478509372,0.07548084975382238,345.99307284784487,616.7963907457255,Promedio estacional 3 años + Tendencia amortiguada estacional,1.8942075546523162e-05,False
2027-05,OMODA,AUTOMOVILES,SD,O5,Modelo estadístico,0.048785264822251755,0.002552240979590671,7.024888749782178,25.530000758164753,Promedio estacional 3 años + Estacional último año,7.649342630951933e-06,False
2027-05,OMODA,SUV,SIN DEFINIR,C5,Modelo estadístico,13.924065655417083,0.002552240979590671,7.024888749782178,25.530000758164753,Promedio estacional 3 años + Estacional último año,0.002183240152579322,False
2027-05,OMODA,SUV,SIN DEFINIR,C7,Modelo estadístico,0.7054772016995678,0.002552240979590671,7.024888749782178,25.530000758164753,Promedio estacional 3 años + Estacional último año,0.00011061612258920806,False
2027-05,OMODA,SUV,SIN DEFINIR,E5,Modelo estadístico,1.5991166320345624,0.002552240979590671,7.024888749782178,25.530000758164753,Promedio estacional 3 años + Estacional último año,0.0002507353617911889,False
2027-05,OSHKOSH,CAMIONES,[3] MEDIANO [MD],STRIKER 4X4,Modelo estadístico,0.662879433510744,0.00020787391145296073,0.3924246246383603,2.2590931094046156,Estacional último año + Promedio estacional 3 años,0.00010393695572648037,False
2027-05,OSHKOSH,CAMIONES,[4] PESADO [HD],STRIKER 6X6,Modelo estadístico,0.662879433510744,0.00020787391145296073,0.3924246246383603,2.2590931094046156,Estacional último año + Promedio estacional 3 años,0.00010393695572648037,False
2027-05,PEUGEOT,PANEL,SIN DEFINIR,EXPERT,Modelo estadístico,0.050019923009706105,0.0022957278740615345,4.333877892389017,24.949080839969213,Promedio estacional 3 años + Tendencia reciente estacional,7.842932304849546e-06,False
2027-05,PEUGEOT,PANEL,SIN DEFINIR,PARTNER,Modelo estadístico,0.2808188957504288,0.0022957278740615345,4.333877892389017,24.949080839969213,Promedio estacional 3 años + Tendencia reciente estacional,4.403132705473861e-05,False
2027-05,PEUGEOT,PASAJEROS,SIN DEFINIR,RIFTER,Modelo estadístico,1.2263092903576518,0.0022957278740615345,4.333877892389017,24.949080839969213,Promedio estacional 3 años + Tendencia reciente estacional,0.00019228059881693245,False
2027-05,PEUGEOT,PICK-UP,MEDIUM,LANDTREK,Modelo estadístico,5.242410408780475,0.0022957278740615345,4.333877892389017,24.949080839969213,Promedio estacional 3 años + Tendencia reciente estacional,0.0008219898687634041,False
2027-05,PEUGEOT,SUV,SIN DEFINIR,2008,Modelo estadístico,2.1510958326779077,0.0022957278740615345,4.333877892389017,24.949080839969213,Promedio estacional 3 años + Tendencia reciente estacional,0.0003372835858556417,False
2027-05,PEUGEOT,SUV,SIN DEFINIR,2008 BEV,Modelo estadístico,2.630612590270775,0.0022957278740615345,4.333877892389017,24.949080839969213,Promedio estacional 3 años + Tendencia reciente estacional,0.00041246997644868677,False
2027-05,PEUGEOT,SUV,SIN DEFINIR,3008,Modelo estadístico,2.71451020739077,0.0022957278740615345,4.333877892389017,24.949080839969213,Promedio estacional 3 años + Tendencia reciente estacional,0.00042562480140678646,False
2027-05,PEUGEOT,SUV,SMALL,5008,Modelo estadístico,0.3457022179414004,0.0022957278740615345,4.333877892389017,24.949080839969213,Promedio estacional 3 años + Tendencia reciente estacional,5.420478341049485e-05,False
2027-05,POLESTAR,SUV,SIN DEFINIR,4,Modelo estadístico,0.05907942246068332,9.263427112409494e-06,0.017487509048362257,0.10067133587300438,Promedio estacional 3 años + Tendencia armónica regularizada,9.263427112409494e-06,False
2027-05,PORSCHE,AUTOMOVILES,SD,911,Modelo estadístico,0.6017444388859186,0.0008624586418980402,3.1578009854317575,7.84321577461874,Tendencia armónica regularizada + Tendencia reciente estacional,9.435122277349669e-05,False
2027-05,PORSCHE,AUTOMOVILES,SD,BOXSTER,Modelo estadístico,0.07361008842841428,0.0008624586418980402,3.1578009854317575,7.84321577461874,Tendencia armónica regularizada + Tendencia reciente estacional,1.1541779870113282e-05,False
2027-05,PORSCHE,AUTOMOVILES,SD,CAYMAN,Modelo estadístico,0.15154407237897854,0.0008624586418980402,3.1578009854317575,7.84321577461874,Tendencia armónica regularizada + Tendencia reciente estacional,2.3761529993537106e-05,False
2027-05,PORSCHE,AUTOMOVILES,SD,CAYMAN GT4,Modelo estadístico,0.015750952580131955,0.0008624586418980402,3.1578009854317575,7.84321577461874,Tendencia armónica regularizada + Tendencia reciente estacional,2.4696890236896038e-06,False
2027-05,PORSCHE,AUTOMOVILES,SD,TAYCAN,Modelo estadístico,0.4080921832387896,0.0008624586418980402,3.1578009854317575,7.84321577461874,Tendencia armónica regularizada + Tendencia reciente estacional,6.39872909572255e-05,False
2027-05,PORSCHE,SUV,SIN DEFINIR,CAYENNE,Modelo estadístico,1.5458838863520172,0.0008624586418980402,3.1578009854317575,7.84321577461874,Tendencia armónica regularizada + Tendencia reciente estacional,0.0002423886711993529,False
2027-05,PORSCHE,SUV,SIN DEFINIR,CAYENNE EV,Modelo estadístico,0.015750952580131955,0.0008624586418980402,3.1578009854317575,7.84321577461874,Tendencia armónica regularizada + Tendencia reciente estacional,2.4696890236896038e-06,False
2027-05,PORSCHE,SUV,SIN DEFINIR,CAYENNE HV,Modelo estadístico,0.1475237672507209,0.0008624586418980402,3.1578009854317575,7.84321577461874,Tendencia armónica regularizada + Tendencia reciente estacional,2.3131161550953824e-05,False
2027-05,PORSCHE,SUV,SIN DEFINIR,MACAN,Modelo estadístico,1.1706402904425324,0.0008624586418980402,3.1578009854317575,7.84321577461874,Tendencia armónica regularizada + Tendencia reciente estacional,0.00018355191289456038,False
2027-05,PORSCHE,SUV,SIN DEFINIR,MACAN EV,Modelo estadístico,1.369967747887613,0.0008624586418980402,3.1578009854317575,7.84321577461874,Tendencia armónica regularizada + Tendencia reciente estacional,0.00021480569461142137,False
2027-05,RAM,PANEL,SIN DEFINIR,V700,Modelo estadístico,0.018202345800443543,0.002556041756526216,7.205424247307445,25.39794574276107,Tendencia amortiguada estacional + Tendencia reciente estacional,2.854058089506442e-06,False
2027-05,RAM,PICK-UP,LARGE,RAM 1500,Modelo estadístico,6.9682997586288735,0.002556041756526216,7.205424247307445,25.39794574276107,Tendencia amortiguada estacional + Tendencia reciente estacional,0.0010926027070497642,False
2027-05,RAM,PICK-UP,LARGE,RAM 1500 HEV,Modelo estadístico,0.07039824804909518,0.002556041756526216,7.205424247307445,25.39794574276107,Tendencia amortiguada estacional + Tendencia reciente estacional,1.1038175602987682e-05,False
2027-05,RAM,PICK-UP,LARGE,RAM 2500,Modelo estadístico,2.0154298403374717,0.002556041756526216,7.205424247307445,25.39794574276107,Tendencia amortiguada estacional + Tendencia reciente estacional,0.0003160116779842559,False
2027-05,RAM,PICK-UP,LARGE,RAM 3500,Modelo estadístico,0.7787375308063285,0.002556041756526216,7.205424247307445,25.39794574276107,Tendencia amortiguada estacional + Tendencia reciente estacional,0.00012210306153759127,False
2027-05,RAM,PICK-UP,MEDIUM,RAM 1200 RAMPAGE,Modelo estadístico,1.3688691351032392,0.002556041756526216,7.205424247307445,25.39794574276107,Tendencia amortiguada estacional + Tendencia reciente estacional,0.00021463343633554567,False
2027-05,RAM,PICK-UP,SMALL,RAM 1000,Modelo estadístico,0.013051408933964065,0.002556041756526216,7.205424247307445,25.39794574276107,Tendencia amortiguada estacional + Tendencia reciente estacional,2.046410921746642e-06,False
2027-05,RAM,PICK-UP,SMALL,RAM 700,Modelo estadístico,5.0686967273748404,0.002556041756526216,7.205424247307445,25.39794574276107,Tendencia amortiguada estacional + Tendencia reciente estacional,0.0007947522290048178,False
2027-05,RENAULT,AUTOMOVILES,HB,KWID,Modelo estadístico,0.6475830164361351,0.0005780185067967599,1.0911840450699004,6.281681124321321,Tendencia armónica regularizada + Tendencia reciente estacional,0.00010153853612876083,False
2027-05,RENAULT,AUTOMOVILES,HB,KWID E-TECH,Modelo estadístico,0.11255413756082538,0.0005780185067967599,1.0911840450699004,6.281681124321321,Tendencia armónica regularizada + Tendencia reciente estacional,1.7648057581955555e-05,False
2027-05,RENAULT,AUTOMOVILES,HB,STEPWAY HB,Modelo estadístico,0.23758841633822356,0.0005780185067967599,1.0911840450699004,6.281681124321321,Tendencia armónica regularizada + Tendencia reciente estacional,3.725295349606028e-05,False
2027-05,RENAULT,AUTOMOVILES,HB,TWIZY EV,Modelo estadístico,0.005451447678475982,0.0005780185067967599,1.0911840450699004,6.281681124321321,Tendencia armónica regularizada + Tendencia reciente estacional,8.547661118434726e-07,False
2027-05,RENAULT,AUTOMOVILES,SD,LOGAN,Modelo estadístico,0.005451447678475982,0.0005780185067967599,1.0911840450699004,6.281681124321321,Tendencia armónica regularizada + Tendencia reciente estacional,8.547661118434726e-07,False
2027-05,RENAULT,MICROBUS,SIN DEFINIR,MASTER,Modelo estadístico,0.10020875074102316,0.0005780185067967599,1.0911840450699004,6.281681124321321,Tendencia armónica regularizada + Tendencia reciente estacional,1.5712348222984683e-05,False
2027-05,RENAULT,PANEL,SIN DEFINIR,DOKKER,Modelo estadístico,0.005451447678475982,0.0005780185067967599,1.0911840450699004,6.281681124321321,Tendencia armónica regularizada + Tendencia reciente estacional,8.547661118434726e-07,False
2027-05,RENAULT,PANEL,SIN DEFINIR,EXPRESS,Modelo estadístico,0.2775635409689386,0.0005780185067967599,1.0911840450699004,6.281681124321321,Tendencia armónica regularizada + Tendencia reciente estacional,4.352089989605342e-05,False
2027-05,RENAULT,PANEL,SIN DEFINIR,KANGOO EV,Modelo estadístico,0.019101790506618553,0.0005780185067967599,1.0911840450699004,6.281681124321321,Tendencia armónica regularizada + Tendencia reciente estacional,2.995087573720503e-06,False
2027-05,RENAULT,PANEL,SIN DEFINIR,KANGOO EXPRESS,Modelo estadístico,0.005451447678475982,0.0005780185067967599,1.0911840450699004,6.281681124321321,Tendencia armónica regularizada + Tendencia reciente estacional,8.547661118434726e-07,False
2027-05,RENAULT,PANEL,SIN DEFINIR,MASTER,Modelo estadístico,0.1454665693126121,0.0005780185067967599,1.0911840450699004,6.281681124321321,Tendencia armónica regularizada + Tendencia reciente estacional,2.280860079524989e-05,False
2027-05,RENAULT,PICK-UP,SMALL,OROCH,Modelo estadístico,0.14172774460349133,0.0005780185067967599,1.0911840450699004,6.281681124321321,Tendencia armónica regularizada + Tendencia reciente estacional,2.2222367404054088e-05,False
2027-05,RENAULT,SUV,SIN DEFINIR,ARKANA,Modelo estadístico,0.059109477221229556,0.0005780185067967599,1.0911840450699004,6.281681124321321,Tendencia armónica regularizada + Tendencia reciente estacional,9.26813958372531e-06,False
2027-05,RENAULT,SUV,SIN DEFINIR,ARKANA HEV,Modelo estadístico,0.2475948371918218,0.0005780185067967599,1.0911840450699004,6.281681124321321,Tendencia armónica regularizada + Tendencia reciente estacional,3.882192195195689e-05,False
2027-05,RENAULT,SUV,SIN DEFINIR,CAPTUR,Modelo estadístico,0.005451447678475982,0.0005780185067967599,1.0911840450699004,6.281681124321321,Tendencia armónica regularizada + Tendencia reciente estacional,8.547661118434726e-07,False
2027-05,RENAULT,SUV,SIN DEFINIR,DUSTER,Modelo estadístico,0.5596550600633263,0.0005780185067967599,1.0911840450699004,6.281681124321321,Tendencia armónica regularizada + Tendencia reciente estacional,8.775176941578752e-05,False
2027-05,RENAULT,SUV,SIN DEFINIR,KARDIAN,Modelo estadístico,0.24022387237515921,0.0005780185067967599,1.0911840450699004,6.281681124321321,Tendencia armónica regularizada + Tendencia reciente estacional,3.766618290639109e-05,False
2027-05,RENAULT,SUV,SIN DEFINIR,KOLEOS,Modelo estadístico,0.8707981329838259,0.0005780185067967599,1.0911840450699004,6.281681124321321,Tendencia armónica regularizada + Tendencia reciente estacional,0.00013653781128084242,False
2027-05,ROLLS-ROYCE,AUTOMOVILES,SD,GHOST,Modelo estadístico,0.662879433510744,0.00010393695572648037,0.19621231231918015,1.1295465547023078,Estacional último año + Promedio estacional 3 años,0.00010393695572648037,False
2027-05,SAGMOTO,CAMIONES,SIN DEFINIR,X6S,Modelo estadístico,0.08993013597871194,0.00018815352301095655,0.3551964511846303,2.0447795703331426,Tendencia armónica regularizada + Tendencia amortiguada estacional,1.4100700804959044e-05,False
2027-05,SAGMOTO,CAMIONES,SIN DEFINIR,X9,Modelo estadístico,0.13682621915779486,0.00018815352301095655,0.3551964511846303,2.0447795703331426,Tendencia armónica regularizada + Tendencia amortiguada estacional,2.1453826991594128e-05,False
2027-05,SAGMOTO,CAMIONES,[2] LIVIANO [LD],I9,Modelo estadístico,0.13682621915779486,0.00018815352301095655,0.3551964511846303,2.0447795703331426,Tendencia armónica regularizada + Tendencia amortiguada estacional,2.1453826991594128e-05,False
2027-05,SAGMOTO,CAMIONES,[4] PESADO [HD],SX5253GS,Modelo estadístico,0.08993013597871194,0.00018815352301095655,0.3551964511846303,2.0447795703331426,Tendencia armónica regularizada + Tendencia amortiguada estacional,1.4100700804959044e-05,False
2027-05,SAGMOTO,CAMIONES,[4] PESADO [HD],X3S,Modelo estadístico,0.7464753004858727,0.00018815352301095655,0.3551964511846303,2.0447795703331426,Tendencia armónica regularizada + Tendencia amortiguada estacional,0.00011704446741785022,False
2027-05,SANY,CAMIONES,SIN DEFINIR,HQC42503S,Modelo estadístico,0.028888568684798416,0.00010393695572648035,0.19621231231918013,1.1295465547023076,Estacional último año + Promedio estacional 3 años,4.529616899548316e-06,False
2027-05,SANY,CAMIONES,[3] MEDIANO [MD],SYZ420C,Modelo estadístico,0.3706765370783845,0.00010393695572648035,0.19621231231918013,1.1295465547023076,Estacional último año + Promedio estacional 3 años,5.8120660976181366e-05,False
2027-05,SANY,CAMIONES,[4] PESADO [HD],HQC42593S,Modelo estadístico,0.018835981379104708,0.00010393695572648035,0.19621231231918013,1.1295465547023076,Estacional último año + Promedio estacional 3 años,2.9534097208238146e-06,False
2027-05,SANY,CAMIONES,[4] PESADO [HD],SY39 RZ5-165,Modelo estadístico,0.018835981379104708,0.00010393695572648035,0.19621231231918013,1.1295465547023076,Estacional último año + Promedio estacional 3 años,2.9534097208238146e-06,False
2027-05,SANY,CAMIONES,[4] PESADO [HD],SY410C,Modelo estadístico,0.11936185443604179,0.00010393695572648035,0.19621231231918013,1.1295465547023076,Estacional último año + Promedio estacional 3 años,1.871548150806883e-05,False
2027-05,SANY,CAMIONES,[4] PESADO [HD],SYG5230THB,Modelo estadístico,0.018835981379104708,0.00010393695572648035,0.19621231231918013,1.1295465547023076,Estacional último año + Promedio estacional 3 años,2.9534097208238146e-06,False
2027-05,SANY,CAMIONES,[4] PESADO [HD],SYP5312JSQSQ3,Modelo estadístico,0.0874445291742051,0.00010393695572648035,0.19621231231918013,1.1295465547023076,Estacional último año + Promedio estacional 3 años,1.3710967180210406e-05,False
2027-05,SHACMAN,CAMIONES,SIN DEFINIR,F3000,Modelo estadístico,1.0865775339832235,0.0007251571540118259,1.3689525634933124,7.880726919569612,Tendencia armónica regularizada + Tendencia amortiguada estacional,0.00017037119472069435,False
2027-05,SHACMAN,CAMIONES,SIN DEFINIR,H3000,Modelo estadístico,0.8772659419032033,0.0007251571540118259,1.3689525634933124,7.880726919569612,Tendencia armónica regularizada + Tendencia amortiguada estacional,0.00013755193894164538,False
2027-05,SHACMAN,CAMIONES,SIN DEFINIR,L3000,Modelo estadístico,0.33782678906326263,0.0007251571540118259,1.3689525634933124,7.880726919569612,Tendencia armónica regularizada + Tendencia amortiguada estacional,5.296994633265876e-05,False
2027-05,SHACMAN,CAMIONES,SIN DEFINIR,X3000,Modelo estadístico,1.9421973515109496,0.0007251571540118259,1.3689525634933124,7.880726919569612,Tendencia armónica regularizada + Tendencia amortiguada estacional,0.0003045291042851598,False
2027-05,SHACMAN,CAMIONES,SIN DEFINIR,X5000,Modelo estadístico,0.07989444937972988,0.0007251571540118259,1.3689525634933124,7.880726919569612,Tendencia armónica regularizada + Tendencia amortiguada estacional,1.252714359230142e-05,False
2027-05,SHACMAN,CAMIONES,[4] PESADO [HD],SX32556V384C,Modelo estadístico,0.07989444937972988,0.0007251571540118259,1.3689525634933124,7.880726919569612,Tendencia armónica regularizada + Tendencia amortiguada estacional,1.252714359230142e-05,False
2027-05,SHACMAN,CAMIONES,[4] PESADO [HD],SX33156V306C,Modelo estadístico,0.14128877693163333,0.0007251571540118259,1.3689525634933124,7.880726919569612,Tendencia armónica regularizada + Tendencia amortiguada estacional,2.215353895476336e-05,False
2027-05,SHACMAN,CAMIONES,[4] PESADO [HD],SX5255GJB6R384C,Modelo estadístico,0.07989444937972988,0.0007251571540118259,1.3689525634933124,7.880726919569612,Tendencia armónica regularizada + Tendencia amortiguada estacional,1.252714359230142e-05,False
2027-05,SINOTRUK,CAMIONES,SIN DEFINIR,HOMAN,Modelo estadístico,6.092470909947047,0.005983558096626977,11.295768303287101,65.02699050270685,Tendencia armónica regularizada + Tendencia amortiguada estacional,0.0009552760988198201,False
2027-05,SINOTRUK,CAMIONES,SIN DEFINIR,HOWO,Modelo estadístico,3.4222452496367213,0.005983558096626977,11.295768303287101,65.02699050270685,Tendencia armónica regularizada + Tendencia amortiguada estacional,0.0005365949447440271,False
2027-05,SINOTRUK,CAMIONES,SIN DEFINIR,SITRAK,Modelo estadístico,12.837110430718397,0.005983558096626977,11.295768303287101,65.02699050270685,Tendencia armónica regularizada + Tendencia amortiguada estacional,0.0020128097374013517,False
2027-05,SINOTRUK,CAMIONES,SIN DEFINIR,ZZ1067F341BD165,Modelo estadístico,0.05663871952433214,0.005983558096626977,11.295768303287101,65.02699050270685,Tendencia armónica regularizada + Tendencia amortiguada estacional,8.880734242163864e-06,False
2027-05,SINOTRUK,CAMIONES,SIN DEFINIR,ZZ1168G4215C1,Modelo estadístico,0.15949958044885232,0.005983558096626977,11.295768303287101,65.02699050270685,Tendencia armónica regularizada + Tendencia amortiguada estacional,2.5008923181859227e-05,False
2027-05,SINOTRUK,CAMIONES,SIN DEFINIR,ZZ1257V5847N1,Modelo estadístico,0.47866201758351906,0.005983558096626977,11.295768303287101,65.02699050270685,Tendencia armónica regularizada + Tendencia amortiguada estacional,7.50523706340327e-05,False
2027-05,SINOTRUK,CAMIONES,SIN DEFINIR,ZZ3256V364MC1,Modelo estadístico,0.0737821963450855,0.005983558096626977,11.295768303287101,65.02699050270685,Tendencia armónica regularizada + Tendencia amortiguada estacional,1.1568765732113091e-05,False
2027-05,SINOTRUK,CAMIONES,[4] PESADO [HD],HOVA,Modelo estadístico,0.11268970518356881,0.005983558096626977,11.295768303287101,65.02699050270685,Tendencia armónica regularizada + Tendencia amortiguada estacional,1.766931406585098e-05,False
2027-05,SINOTRUK,PANEL,SIN DEFINIR,V VANGUARD,Modelo estadístico,0.2419351533227955,0.005983558096626977,11.295768303287101,65.02699050270685,Tendencia armónica regularizada + Tendencia amortiguada estacional,3.793450520317443e-05,False
2027-05,SINOTRUK,PICK-UP,MEDIUM,BOLDEN,Modelo estadístico,14.686345440286654,0.005983558096626977,11.295768303287101,65.02699050270685,Tendencia armónica regularizada + Tendencia amortiguada estacional,0.0023027627026025845,False
2027-05,SMART,SUV,SIN DEFINIR,#1,Modelo estadístico,0.34475145486875997,0.00010393695572648037,0.19621231231918015,1.1295465547023078,Estacional último año + Promedio estacional 3 años,5.405570740301634e-05,False
2027-05,SMART,SUV,SIN DEFINIR,#3,Modelo estadístico,0.31812797864198394,0.00010393695572648037,0.19621231231918015,1.1295465547023078,Estacional último año + Promedio estacional 3 años,4.9881248323464024e-05,False
2027-05,SOUEAST,SUV,SIN DEFINIR,DX3,Modelo estadístico,0.060786838916072866,0.0007381864505259333,1.393549285410519,8.022324264660558,Tendencia reciente estacional + Estacional último año,9.531143471613163e-06,False
2027-05,SOUEAST,SUV,SIN DEFINIR,DX7,Modelo estadístico,0.02711061019621924,0.0007381864505259333,1.393549285410519,8.022324264660558,Tendencia reciente estacional + Estacional último año,4.250839819782454e-06,False
2027-05,SOUEAST,SUV,SIN DEFINIR,S06,Modelo estadístico,0.27128698406918617,0.0007381864505259333,1.393549285410519,8.022324264660558,Tendencia reciente estacional + Estacional último año,4.253675981925358e-05,False
2027-05,SOUEAST,SUV,SIN DEFINIR,S07,Modelo estadístico,1.831065549495083,0.0007381864505259333,1.393549285410519,8.022324264660558,Tendencia reciente estacional + Estacional último año,0.00028710406346777877,False
2027-05,SOUEAST,SUV,SMALL,S08,Modelo estadístico,0.38858541281247583,0.0007381864505259333,1.393549285410519,8.022324264660558,Tendencia reciente estacional + Estacional último año,6.092870408354853e-05,False
2027-05,SOUEAST,SUV,SMALL,S09,Modelo estadístico,2.129101379546501,0.0007381864505259333,1.393549285410519,8.022324264660558,Tendencia reciente estacional + Estacional último año,0.00033383493986395676,False
2027-05,SSANG YONG,PICK-UP,MEDIUM,REXTON SPORT,Modelo estadístico,0.18334866512259743,0.001180450276668269,2.619695103771203,12.437436504829567,Promedio estacional 3 años + Tendencia reciente estacional,2.8748368294409926e-05,False
